ticker,name,sector,industry,quant_rating,quant_score,val_grade,growth_grade,profit_grade,mom_grade,rev_grade,val_s,growth_s,profit_s,mom_s,rev_s,analyst_label,num_analysts,upside,div_yield,price,market_cap,pe_ttm,pe_fwd,rev_growth,earn_growth,roe,net_margin,mom_3m,mom_6m,mom_12m
CCL,Carnival Corporation & plc,Consumer Cyclical,Travel Services,Hold,3.2357962247432277,B,B+,B+,C,B-,64.93272614394958,70.44887401095556,68.15396080184811,32.863849765258216,46.478873239436616,Buy,23,57.60869565217392,0.58,23.92,33132539904.0,11.841584,8.54121,0.066,0.358,0.25632998,0.10366999,-8.559477099783209,-25.99146973007621,
PSMT,"PriceSmart, Inc.",Consumer Defensive,Discount Stores,Hold,3.234764622643803,C,B+,C,A-,B-,34.013147882175616,71.33775566611388,34.2080889163322,84.75609756097562,45.1219512195122,None,3,-2.588555858310637,0.95,146.8,4523841536.0,29.959185,21.9432,0.099,0.066,0.12229,0.02792,17.080633059331028,24.86287054751004,
BYD,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos,Hold,3.2328945964112332,B+,C+,A,B,F,67.21130199812725,44.060407790626904,89.72978612415233,62.20657276995305,0.4694835680751174,Buy,15,16.195166051660514,0.91,81.3,6137516544.0,3.6037235,9.978631,0.02,-0.066,0.87788004,0.45046002,-0.6071439264481171,-5.0518986005247175,
ALGM,"Allegro MicroSystems, Inc.",Technology,Semiconductors,Hold,3.230859436523194,C-,A-,C-,B+,A+,21.099217732085368,83.6864406779661,19.04194276829675,66.30234372229904,96.20253164556962,None,12,47.090275994865195,0.0,31.16,5773663232.0,,33.078907,0.289,,-0.01365,-0.01573,6.457121669552346,3.9706396860518023,
UTL,Unitil Corporation,Utilities,Utilities - Diversified,Hold,3.229571190936474,A-,A-,B-,B-,D+,82.04363919735047,80.1923076923077,46.333333333333336,50.0,10.16949152542373,Strong Buy,1,6.362773029439706,3.47,52.65,946857280.0,17.727274,16.25,0.267,0.086,0.08948,0.093660004,10.144221376940665,15.415247587146697,
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,Hold,3.2289431039306926,C+,B+,A,B-,D+,43.95582180689422,65.12096774193549,91.6068261420374,54.460093896713616,13.145539906103288,None,21,27.64306286622307,0.0,100.69,14675047424.0,14.302557,13.750768,0.071,0.11,0.39688,0.19348,-0.01985809219984258,-14.575381646099284,
CMC,Commercial Metals Company,Basic Materials,Steel,Hold,3.228825112011491,B+,A-,B-,C,B-,74.67334448088837,75.0,46.457382039573815,33.92313546423136,53.42465753424658,Buy,10,32.24344448041438,1.17,61.78,6860541952.0,16.005182,8.454709,0.11,,0.10511,0.05465,-10.985974425705102,4.792037975852348,
T,AT&T Inc.,Communication Services,Telecom Services,Hold,3.2273569055538225,B+,B-,B+,B+,D+,67.43303009826964,52.41765202702703,67.92207792207793,66.15384615384616,10.606060606060606,Buy,23,9.370281124498003,4.09,27.39,194180022272.0,9.009869,10.742735,0.036,-0.056,0.18805,0.17472,13.616732448773261,-5.020484597479335,
BKE,"The Buckle, Inc.",Consumer Cyclical,Apparel Retail,Hold,3.2268502682417046,B-,B+,A,B-,D+,50.20124473360481,68.25623858794887,89.47626499739175,50.70422535211267,9.389671361502346,None,1,8.56691669956573,2.76,50.66,2591594752.0,12.386308,12.431505,0.093,0.091,0.41256002,0.16128,-4.630720834295332,-11.86163243683641,
MXL,"MaxLinear, Inc.",Technology,Semiconductors,Hold,3.2248874651085035,B,A,D+,B-,B+,60.697698116933545,92.79661016949152,13.221782104912446,48.86270964081835,67.08860759493672,Buy,10,30.606060606060616,0.0,16.5,1441651712.0,,14.521964,0.48,,-0.28235,-0.29228002,-15.859258100736017,2.8678245524746737,
REZI,"Resideo Technologies, Inc.",Industrials,Industrial Distribution,Hold,3.2219680466796037,A-,B,C,C,A,81.83515292143073,64.8267055441818,25.12550202089295,33.1275720164609,86.0655737704918,None,2,46.05067064083459,0.0,33.55,5074340352.0,,10.718849,0.02,9.282,-0.16929,-0.07053,-5.091933668508741,-8.608006437704475,
AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,Hold,3.2215203700505874,A-,C,C-,A-,B,82.98569293227499,34.73449332852506,17.627068448524785,76.4058788072191,62.447257383966246,None,4,-1.6434262948207157,2.29,60.24,4931425280.0,24.487804,9.677109,0.116,-0.242,0.04242,0.00896,20.11193543344998,13.504249737093543,
BANC,"Banc of California, Inc.",Financial Services,Banks - Regional,Hold,3.2207326535345224,B+,B+,C,C+,A-,68.14251443002306,65.2955714259754,31.56203242118271,43.0,78.45528455284553,Buy,11,40.422083333333326,2.86,16.8,2611653376.0,14.358974,8.144191,0.115,0.553,0.06504,0.21829,-15.192621096956705,1.0539880413085179,
FHN,First Horizon Corporation,Financial Services,Banks - Regional,Hold,3.2206310871148744,B-,A-,B-,B-,C+,53.06367869308832,82.19393410747061,47.88834625953206,51.4,40.243902439024396,Buy,18,24.166801984663945,3.07,22.17,10916377600.0,11.855615,9.456658,0.237,0.723,0.10935,0.29278,-6.536791856361724,-1.2409516480664906,
PRLB,"Proto Labs, Inc.",Industrials,Metal Fabrication,Hold,3.2200966995358424,C+,B+,C,B,A-,35.86784359240344,72.63374485596708,33.291514982276084,62.34567901234568,77.04918032786885,None,3,29.760401955458992,0.0,55.23,1313102080.0,62.761364,27.858765,0.121,,0.03161,0.039839998,5.3002844549524974,9.823024447286087,
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,Hold,3.2196719197916686,C,C+,A-,A,C-,26.486443536512915,41.633609808871256,80.29393255099396,90.32461085700103,21.518987341772153,Buy,32,21.749636789515826,0.52,337.27,267660787712.0,34.55635,24.36554,-0.021,0.752,0.38863,0.27784002,22.729658261005902,98.85547308244007,
HAFC,Hanmi Financial Corporation,Financial Services,Banks - Regional,Hold,3.2185169449854776,A-,B,C+,B-,B-,77.12432610607556,56.9645096221992,44.42090434612946,48.8,50.40650406504065,Buy,4,24.653739612188375,4.43,25.27,756970624.0,10.067729,7.640212,0.157,0.202,0.09956,0.29754,-12.3775228132455,2.68300396641572,
FRT,Federal Realty Investment Trust,Real Estate,REIT - Retail,Hold,3.218239636902303,C+,B+,B+,B+,C-,39.82497564866257,71.07046070460704,67.59836123472488,66.52892561983471,20.833333333333336,Buy,19,9.060028476506886,4.2,105.35,9144932352.0,22.510685,33.275528,0.075,0.987,0.12235,0.32092997,9.2763086410794,5.8410426179195785,
SFNC,Simmons First National Corporation,Financial Services,Banks - Regional,Hold,3.218068161198139,B-,B+,C-,B-,A,52.3252819463423,72.04246851660034,19.848086759995446,51.8,91.05691056910568,None,7,21.693121693121697,4.55,18.9,2738002176.0,,8.894117,0.198,0.428,-0.114429995,0.0,-2.761685621627741,-6.543367451598991,
VSTS,Vestis Corporation,Industrials,Rental & Leasing Services,Hold,3.217468564814718,A-,C-,D+,A-,A,83.22100963987248,15.020576131687244,14.962442902195273,78.80658436213992,87.29508196721312,None,6,7.348339973439577,1.75,7.53,993575488.0,,14.794876,-0.03,,-0.053790003,-0.01748,5.0209193845941025,72.70641672963434,
CENX,Century Aluminum Company,Basic Materials,Aluminum,Hold,3.2167178543877033,C,C-,C,A+,A+,28.979373450239745,22.96195652173913,27.203196347031962,100.0,97.26027397260275,None,3,9.744117137411191,0.0,57.71,5711792128.0,137.40477,9.285599,0.004,-0.951,0.016139999,0.01582,90.524919959367,135.35888630755514,
OSK,Oshkosh Corporation,Industrials,Farm & Heavy Construction Machinery,Hold,3.2163059482090146,A-,C+,C+,B+,C+,82.53285174223042,35.62772711293091,38.53976073788852,69.95884773662551,43.85245901639344,Buy,17,15.221653543307067,1.52,149.86,9479292928.0,14.941177,10.460124,0.035,-0.101,0.14903,0.062080003,13.505675095973736,8.860794828537944,
LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,Hold,3.215555934471779,D+,B+,B+,A-,C-,14.003773104089067,70.97962066182404,73.32748538011695,83.24022346368716,19.444444444444446,Buy,8,4.186221137600898,0.94,106.54,2426807040.0,42.27778,33.741886,0.157,0.414,0.158,0.2313,27.643325827973065,13.586991662533897,
FIBK,"First Interstate BancSystem, Inc.",Financial Services,Banks - Regional,Hold,3.2141976243915478,B,A,B-,B,D+,56.373649015372976,87.81914990277855,45.045318764938294,63.2,11.38211382113821,Hold,8,13.978332831778516,5.66,33.23,3360161280.0,11.302721,11.276065,0.344,1.155,0.089499995,0.29273,-5.598240068143179,5.07715845380925,
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery,Hold,3.214176581468178,C+,B-,B+,B+,C+,41.46319591251999,48.443865417623094,69.70755334892661,69.1358024691358,40.98360655737705,Buy,13,19.651756950720323,1.46,188.11,14079928320.0,29.300623,20.939362,0.042,0.055,0.1234,0.13975,6.960719192448539,15.270261582074207,
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,Hold,3.2129741678000268,B-,B,B+,B,C,49.009904049730366,62.800517346317704,68.50853267754675,58.45070422535211,30.985915492957744,Buy,21,36.28497259878858,0.0,138.68,6161720832.0,13.979837,11.259481,0.069,0.096,1.778,0.07983,1.7088329975691208,-12.752436198437023,
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,Hold,3.2123590599546223,B+,D,B,A-,B-,70.03148012734921,5.084745762711865,64.64327485380117,77.09497206703911,53.888888888888886,Buy,30,11.231297998918333,0.0,184.9,27135651840.0,21.059225,11.385362,-0.071,,0.07394,0.13071999,4.139677173702783,24.227361293564798,
WSFS,WSFS Financial Corporation,Financial Services,Banks - Regional,Hold,3.2113910652265742,B-,C+,B-,A,C+,49.96996281079544,35.58441912446165,45.131696340015935,92.2,40.65040650406504,Buy,6,15.906326498171985,1.08,62.91,3439664128.0,12.359529,9.852779,0.023,0.238,0.10824,0.28261,10.748393486456397,11.707517018119784,
FRPT,"Freshpet, Inc.",Consumer Defensive,Packaged Foods,Hold,3.2110009069436374,C-,A-,B,A,D,18.06778426557912,84.66924636078866,56.41247298548935,90.85365853658536,4.878048780487805,Buy,15,12.250128139415661,0.0,78.04,3828422144.0,29.560606,38.49379,0.086,0.792,0.12291,0.12626,22.24310747724283,46.69172721960704,
MAN,ManpowerGroup Inc.,Industrials,Staffing & Employment Services,Hold,3.210590858389819,A+,B+,D+,C-,A+,98.32615973731163,69.4072212916434,12.035713401257198,17.48971193415638,99.59016393442623,Hold,9,47.250624763347226,5.45,26.41,1225942912.0,,5.3352566,0.071,0.338,-0.00635,-0.00074,-7.039774227926621,-31.56103199040561,
DIOD,Diodes Incorporated,Technology,Semiconductors,Hold,3.209193721644957,B,B,C-,A-,B,59.37455552721748,58.5421925712225,20.476067078813905,75.77474027585717,57.383966244725734,None,3,22.73587996755879,0.0,61.65,2859655680.0,43.11189,18.532047,0.154,0.241,0.03633,0.04463,16.82774202237074,13.49410962142219,
HCI,"HCI Group, Inc.",Financial Services,Insurance - Property & Casualty,Hold,3.2080042430949454,B+,A,B+,C+,D,66.59478902505475,89.95983935742971,69.34224346779833,37.400000000000006,4.471544715447155,Buy,2,50.15935278254475,0.98,163.16,2119767424.0,7.1845007,9.266506,0.48,,0.40462002,0.33188,-6.631647074150493,-10.130839789326929,
CATY,Cathay General Bancorp,Financial Services,Banks - Regional,Hold,3.207099233144831,B,B,B,B-,C+,60.59311640811079,58.64453288266186,58.05219387672146,54.0,41.46341463414634,Hold,5,12.52875967370841,2.93,47.81,3252830720.0,10.530837,8.358392,0.196,0.19,0.10920999,0.42284,-5.479805404506921,-1.5659650574266992,
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Aerospace & Defense,Hold,3.2065098997736823,D,A-,D+,A-,A,5.238448317584437,79.59861033562876,14.827282609902335,84.36213991769547,94.26229508196722,Buy,20,31.846635367762133,0.0,89.46,16707346432.0,688.1539,83.511475,0.219,0.186,0.01314,0.016339999,16.31776848305304,32.20038779468213,
PBI,Pitney Bowes Inc.,Industrials,Integrated Freight & Logistics,Hold,3.2057954225330962,A,D,A-,C+,B+,90.73193304499837,7.818930041152264,75.37357484989543,41.358024691358025,66.80327868852459,Hold,5,23.274161735700183,3.55,10.14,1631710208.0,12.071429,6.548992,-0.075,,,0.07645,2.968922495567017,-9.68206450205561,
WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles,Hold,3.205331452764001,B+,A-,D+,C+,A-,67.48840817897013,81.83962264150944,14.953424249198894,43.1924882629108,76.52582159624414,Buy,12,47.48379671150968,4.19,33.45,943979968.0,26.132814,10.726827,0.123,,0.02943,0.0126600005,-17.12301236248156,-4.325660699620326,
AZZ,AZZ Inc.,Industrials,Specialty Business Services,Hold,3.2049711824355285,B+,B,B+,B,F,65.55956509984223,61.4321608040201,68.7968108063333,63.37448559670782,0.819672131147541,Buy,9,15.185062479447552,0.63,121.64,3656143616.0,11.410882,17.951593,0.055,0.214,0.27378,0.19886999,11.742237296621937,2.1222221930428997,
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,Hold,3.2047905246805284,D+,B-,A-,B+,B-,13.490870842604801,54.901856360316486,78.62627617557196,71.59624413145539,52.112676056338024,Buy,36,13.547376664056387,0.0,127.7,76557934592.0,31.687342,22.00271,0.12,-0.237,0.30233,0.20513001,0.1019050760263207,3.7789490718551866,
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,Hold,3.2045073582701105,B+,C+,B-,B-,A-,68.49726215806113,35.441888619854716,52.04093567251463,50.0,76.11111111111111,Hold,23,10.867447888540882,1.02,92.59,18349629440.0,26.08169,10.2908535,0.109,-0.408,0.05599,0.08566,-0.2727268020883966,-10.739140233020517,
RDN,Radian Group Inc.,Financial Services,Insurance - Specialty,Hold,3.204490621953274,A-,C,A-,C+,C+,80.54093376983958,28.569481546093876,84.76188803798189,43.4,36.58536585365854,Buy,6,20.772946859903385,3.08,33.12,4513342464.0,7.5444193,6.1379027,0.027,0.147,0.13145,0.48672,-6.563761431457749,-5.3282770270786095,
SLM,SLM Corporation,Financial Services,Credit Services,Hold,3.204336274182335,B+,A,A,D+,D+,72.95859114509196,93.34260117392648,88.39328097816367,11.8,8.130081300813007,Buy,11,50.771687929342505,2.52,20.38,4038391040.0,5.890173,6.467254,0.678,1.262,0.32305,0.45096,-25.04276151578628,-29.022431391659264,
CMCSA,Comcast Corporation,Communication Services,Telecom Services,Hold,3.2035507210089498,A-,C,B+,B+,D,81.59977479767839,28.17778716216216,67.67676767676768,73.84615384615384,7.575757575757576,Hold,22,9.454111405835564,4.32,30.16,109899857920.0,5.595547,7.5608487,0.012,-0.525,0.2141,0.16166,18.049216344867823,-1.4863645516221213,
PTC,PTC Inc.,Technology,Software - Application,Hold,3.202361005529741,B-,A-,A,C+,D+,49.19952427954418,80.63919942300757,86.7263909969274,39.13590752756799,13.080168776371309,Buy,18,23.840975485837657,0.0,157.46,18737129472.0,23.189987,18.078259,0.214,1.044,0.23141001,0.28612,-10.360926382033997,-23.94338939843239,
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,Hold,3.2019128399089434,A,A-,C,C-,B+,85.31591818789468,82.32931726907631,26.514601238963955,23.4,69.10569105691057,Hold,14,19.20232835174356,5.74,92.34,32134318080.0,9.243243,6.0096726,0.312,,0.11359999,0.0584,-18.44497287763136,-11.366165836791641,
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,Hold,3.2018482814953177,C+,B+,C+,A-,B-,38.45780339042395,68.25594250967384,35.285581969743745,78.04878048780488,47.5609756097561,Buy,27,9.054255240897401,1.63,135.95,29925158912.0,23.480137,17.075605,0.046,0.438,0.16450001,0.03033,8.451676596424251,30.330825515770442,
EQT,EQT Corporation,Energy,Oil & Gas E&P,Hold,3.2004957956388296,C+,A-,B+,C+,B,41.23934971117634,76.62337662337663,69.69924812030075,35.71428571428571,57.14285714285714,Buy,27,2.1039603960395947,1.03,64.64,40353071104.0,19.528702,13.953379,0.269,0.546,0.09007,0.24927,13.226563471501462,27.57904982641106,
FSLR,"First Solar, Inc.",Technology,Solar,Hold,3.2003077204395187,A-,B-,B+,C+,C+,78.77637634069433,54.94951316263974,69.05341872431792,36.03517356309612,36.28691983122363,Buy,30,30.24296416278598,0.0,197.56,21200359424.0,13.893107,7.7587514,0.111,0.323,0.1745,0.2928,-24.661559805105536,-2.8281922323749042,
CRUS,"Cirrus Logic, Inc.",Technology,Semiconductors,Hold,3.199974155804257,B+,C+,B+,B+,D+,66.0729012718784,39.37071763433105,74.32458445933439,70.10690352090202,10.126582278481013,Buy,6,10.365283958066218,0.0,132.59,6766118912.0,17.492085,14.383298,0.045,0.261,0.19865999,0.20467,4.913754456039188,15.115471131008395,
GNTX,Gentex Corporation,Consumer Cyclical,Auto Parts,Hold,3.1993374678551745,B,A-,B+,C,C,63.45109060580164,77.71454656116859,72.71868246516132,30.51643192488263,30.51643192488263,Buy,8,33.153449084936646,2.25,21.31,4665673216.0,12.247126,9.938345,0.19,0.101,0.15502,0.15185,-11.28841613778202,-24.280489828139416,
HRMY,"Harmony Biosciences Holdings, Inc.",Healthcare,Biotechnology,Hold,3.199182658476339,A-,C+,A-,C-,B,83.47332155857792,44.08545197740113,77.07602339181287,17.877094972067038,63.888888888888886,Buy,11,51.13350125944584,0.0,27.79,1607390720.0,10.254613,4.798163,0.211,-0.55,0.20752001,0.18271999,-29.233512411365602,-16.846195324381696,
HSY,The Hershey Company,Consumer Defensive,Confectioners,Hold,3.1983927789149886,D+,C+,B,A-,A-,8.358956425556272,42.82752902155887,59.740660697746215,83.53658536585365,79.26829268292683,Hold,23,6.728538283062635,2.67,215.5,43700195328.0,49.654377,21.96962,0.07,-0.598,0.1889,0.07554,20.46820419140061,17.804452560358165,
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,Hold,3.196867829057437,C,B,A-,B+,C+,25.812602003951543,62.32293153007838,75.26865109558614,67.07818930041152,36.47540983606557,Buy,17,16.135334230180455,0.61,215.57,49625051136.0,33.735527,24.778816,0.134,0.036,0.14594,0.19999,7.430477457280182,12.617261018461301,
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,Hold,3.196808591741058,C+,B-,B+,B+,C,44.291734241708895,51.66336098088713,73.6334357531559,65.27585717831437,31.223628691983123,Buy,21,14.237934139439169,2.15,77.74,307158089728.0,27.964027,17.215034,0.097,0.312,0.23754999,0.18756,-2.609353635091749,16.158842289484166,
VMI,"Valmont Industries, Inc.",Industrials,Conglomerates,Hold,3.1962460976892486,B-,B,B,B-,B-,51.30528162419406,59.79951196310772,61.87010948602797,53.7037037037037,45.90163934426229,Buy,4,16.684517434249678,0.67,420.15,8276803584.0,24.994051,17.327723,0.001,1.353,0.2186,0.08535,-0.7346177855910074,9.030723634276349,
RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,Hold,3.194956670763482,B-,A-,C-,B-,A-,52.40273490490208,83.11688311688312,19.531784005468218,48.701298701298704,77.92207792207793,Hold,5,-5.022831050228316,2.44,6.57,1449452928.0,43.8,21.193548,0.27,,0.02947,0.01972,12.713250343826289,43.329613443615834,
CHTR,"Charter Communications, Inc.",Communication Services,Telecom Services,Hold,3.194480522652535,A,C+,B+,B-,C,85.67069184844338,41.23733108108108,67.15728715728716,46.92307692307693,28.78787878787879,Hold,15,28.10736935093916,0.0,215.08,27833366528.0,5.939796,4.544409,-0.023,0.024,0.28667998,0.09105,0.8392361433786855,-18.505611906202624,
FCN,"FTI Consulting, Inc.",Industrials,Consulting Services,Hold,3.1944491642215205,B+,B+,B-,C+,C,70.52302940064946,74.47215501375189,51.22917942267277,41.56378600823045,34.83606557377049,Buy,2,7.12306839869481,0.0,162.43,5015200256.0,19.712378,14.67299,0.107,0.293,0.13571,0.071490005,-2.5088533671680735,-2.5907046476761564,
UMBF,UMB Financial Corporation,Financial Services,Banks - Regional,Hold,3.192555757596346,B,B+,B-,B-,B,57.87676700416674,65.99247669410674,47.91364063541615,45.0,61.382113821138205,Buy,13,30.220859388958377,1.54,111.94,8522605568.0,12.049516,8.530796,0.676,0.126,0.12588,0.28121,-5.122030019493307,-7.30637989652344,
RTX,RTX Corporation,Industrials,Aerospace & Defense,Hold,3.1924445531540706,C,B,C+,A-,B-,29.806730984928873,64.96008850838555,35.827996092285595,83.53909465020575,52.04918032786885,Buy,21,6.955466903073293,1.31,203.04,273286610944.0,41.01818,27.038975,0.121,0.083,0.109519996,0.07598,16.59477010559609,29.730126368235243,
